loja,origem_extracao,tipo_busca,prioridade_busca,busca_valor,ean,nome,marca,preco,link,status_busca,score_match,ean_entrada,nome_entrada,marca_entrada
cotodigital_ar,api,ean,1,7792280005730,7792280005730,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7792280005730,nao_indexado_na_busca,100,7792280005730,,
cotodigital_ar,api,ean,1,7790710334535,7790710334535,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790710334535,nao_indexado_na_busca,100,7790710334535,,
cotodigital_ar,api,ean,1,7790710334535,7790710334535,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790710334535,nao_indexado_na_busca,100,7790710334535,,
cotodigital_ar,api,ean,1,7790387015317,7790387015317,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790387015317,nao_indexado_na_busca,100,7790387015317,,
cotodigital_ar,api,ean,1,7790387015317,7790387015317,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790387015317,nao_indexado_na_busca,100,7790387015317,,
cotodigital_ar,api,ean,1,7790387015324,7790387015324,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790387015324,nao_indexado_na_busca,100,7790387015324,,
cotodigital_ar,api,ean,1,7790387015324,7790387015324,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790387015324,nao_indexado_na_busca,100,7790387015324,,
cotodigital_ar,api,ean,1,7796613024887,7796613024887,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613024887,nao_indexado_na_busca,100,7796613024887,,
cotodigital_ar,api,ean,1,7796613024887,7796613024887,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613024887,nao_indexado_na_busca,100,7796613024887,,
cotodigital_ar,api,ean,1,7793704000041,7793704000041,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7793704000041,nao_indexado_na_busca,100,7793704000041,,
cotodigital_ar,api,ean,1,7793704000041,7793704000041,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7793704000041,nao_indexado_na_busca,100,7793704000041,,
cotodigital_ar,api,ean,1,7793704000911,7793704000911,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7793704000911,nao_indexado_na_busca,100,7793704000911,,
cotodigital_ar,api,ean,1,7793704000911,7793704000911,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7793704000911,nao_indexado_na_busca,100,7793704000911,,
cotodigital_ar,api,ean,1,7793704000928,7793704000928,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7793704000928,nao_indexado_na_busca,100,7793704000928,,
cotodigital_ar,api,ean,1,7793704000928,7793704000928,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7793704000928,nao_indexado_na_busca,100,7793704000928,,
cotodigital_ar,api,ean,1,7790710334573,7790710334573,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790710334573,nao_indexado_na_busca,100,7790710334573,,
cotodigital_ar,api,ean,1,7790710334573,7790710334573,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790710334573,nao_indexado_na_busca,100,7790710334573,,
cotodigital_ar,api,ean,1,7790387013504,7790387013504,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790387013504,nao_indexado_na_busca,100,7790387013504,,
cotodigital_ar,api,ean,1,7790387013504,7790387013504,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790387013504,nao_indexado_na_busca,100,7790387013504,,
cotodigital_ar,api,ean,1,7790387013610,7790387013610,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790387013610,nao_indexado_na_busca,100,7790387013610,,
cotodigital_ar,api,ean,1,7790387013610,7790387013610,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790387013610,nao_indexado_na_busca,100,7790387013610,,
cotodigital_ar,api,ean,1,7790387013627,7790387013627,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790387013627,nao_indexado_na_busca,100,7790387013627,,
cotodigital_ar,api,ean,1,7790387013627,7790387013627,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790387013627,nao_indexado_na_busca,100,7790387013627,,
cotodigital_ar,api,ean,1,7790387013498,7790387013498,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790387013498,nao_indexado_na_busca,100,7790387013498,,
cotodigital_ar,api,ean,1,7790387013498,7790387013498,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790387013498,nao_indexado_na_busca,100,7790387013498,,
cotodigital_ar,api,ean,1,7793750009838,7793750009838,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7793750009838,nao_indexado_na_busca,100,7793750009838,,
cotodigital_ar,api,ean,1,7793750009838,7793750009838,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7793750009838,nao_indexado_na_busca,100,7793750009838,,
cotodigital_ar,api,ean,1,7790387014617,7790387014617,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790387014617,nao_indexado_na_busca,100,7790387014617,,
cotodigital_ar,api,ean,1,7790387014617,7790387014617,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790387014617,nao_indexado_na_busca,100,7790387014617,,
cotodigital_ar,api,ean,1,7790387014624,7790387014624,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790387014624,nao_indexado_na_busca,100,7790387014624,,
cotodigital_ar,api,ean,1,7790387014624,7790387014624,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790387014624,nao_indexado_na_busca,100,7790387014624,,
cotodigital_ar,api,ean,1,7793670000052,7793670000052,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7793670000052,nao_indexado_na_busca,100,7793670000052,,
cotodigital_ar,api,ean,1,7793670000052,7793670000052,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7793670000052,nao_indexado_na_busca,100,7793670000052,,
cotodigital_ar,api,ean,1,7790070507358,7790070507358,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790070507358,nao_indexado_na_busca,100,7790070507358,,
cotodigital_ar,api,ean,1,7790070507358,7790070507358,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790070507358,nao_indexado_na_busca,100,7790070507358,,
cotodigital_ar,api,ean,1,7790070507341,7790070507341,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790070507341,nao_indexado_na_busca,100,7790070507341,,
cotodigital_ar,api,ean,1,7790070507341,7790070507341,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790070507341,nao_indexado_na_busca,100,7790070507341,,
cotodigital_ar,api,ean,1,7790130000058,7790130000058,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790130000058,nao_indexado_na_busca,100,7790130000058,,
cotodigital_ar,api,ean,1,7790130000058,7790130000058,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790130000058,nao_indexado_na_busca,100,7790130000058,,
cotodigital_ar,api,ean,1,7796613011757,7796613011757,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613011757,nao_indexado_na_busca,100,7796613011757,,
cotodigital_ar,api,ean,1,7796613011757,7796613011757,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613011757,nao_indexado_na_busca,100,7796613011757,,
cotodigital_ar,api,ean,1,7790580130824,7790580130824,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790580130824,nao_indexado_na_busca,100,7790580130824,,
cotodigital_ar,api,ean,1,7790580130824,7790580130824,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790580130824,nao_indexado_na_busca,100,7790580130824,,
cotodigital_ar,api,ean,1,7891167831094,7891167831094,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7891167831094,nao_indexado_na_busca,100,7891167831094,,
cotodigital_ar,api,ean,1,7891167831094,7891167831094,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7891167831094,nao_indexado_na_busca,100,7891167831094,,
cotodigital_ar,api,ean,1,7796613304590,7796613304590,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613304590,nao_indexado_na_busca,100,7796613304590,,
cotodigital_ar,api,ean,1,7796613304590,7796613304590,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613304590,nao_indexado_na_busca,100,7796613304590,,
cotodigital_ar,api,ean,1,7891167831100,7891167831100,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7891167831100,nao_indexado_na_busca,100,7891167831100,,
cotodigital_ar,api,ean,1,7891167831100,7891167831100,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7891167831100,nao_indexado_na_busca,100,7891167831100,,
cotodigital_ar,api,ean,1,7790580131364,7790580131364,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790580131364,nao_indexado_na_busca,100,7790580131364,,
cotodigital_ar,api,ean,1,7790580131364,7790580131364,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790580131364,nao_indexado_na_busca,100,7790580131364,,
cotodigital_ar,api,ean,1,7891167831124,7891167831124,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7891167831124,nao_indexado_na_busca,100,7891167831124,,
cotodigital_ar,api,ean,1,7891167831124,7891167831124,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7891167831124,nao_indexado_na_busca,100,7891167831124,,
cotodigital_ar,api,ean,1,7796613304569,7796613304569,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613304569,nao_indexado_na_busca,100,7796613304569,,
cotodigital_ar,api,ean,1,7796613304569,7796613304569,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613304569,nao_indexado_na_busca,100,7796613304569,,
cotodigital_ar,api,ean,1,7798132920473,7798132920473,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7798132920473,nao_indexado_na_busca,100,7798132920473,,
cotodigital_ar,api,ean,1,7798132920473,7798132920473,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7798132920473,nao_indexado_na_busca,100,7798132920473,,
cotodigital_ar,api,ean,1,7796613308161,7796613308161,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613308161,nao_indexado_na_busca,100,7796613308161,,
cotodigital_ar,api,ean,1,7796613308161,7796613308161,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613308161,nao_indexado_na_busca,100,7796613308161,,
cotodigital_ar,api,ean,1,7798132920589,7798132920589,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7798132920589,nao_indexado_na_busca,100,7798132920589,,
cotodigital_ar,api,ean,1,7798132920589,7798132920589,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7798132920589,nao_indexado_na_busca,100,7798132920589,,
cotodigital_ar,api,ean,1,7790790019063,7790790019063,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790790019063,nao_indexado_na_busca,100,7790790019063,,
cotodigital_ar,api,ean,1,7790790019063,7790790019063,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790790019063,nao_indexado_na_busca,100,7790790019063,,
cotodigital_ar,api,ean,1,7790580138851,7790580138851,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790580138851,nao_indexado_na_busca,100,7790580138851,,
cotodigital_ar,api,ean,1,7790580138851,7790580138851,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790580138851,nao_indexado_na_busca,100,7790580138851,,
cotodigital_ar,api,ean,1,7796613015724,7796613015724,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613015724,nao_indexado_na_busca,100,7796613015724,,
cotodigital_ar,api,ean,1,7796613015724,7796613015724,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613015724,nao_indexado_na_busca,100,7796613015724,,
cotodigital_ar,api,ean,1,7795184003901,7795184003901,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7795184003901,nao_indexado_na_busca,100,7795184003901,,
cotodigital_ar,api,ean,1,7795184003901,7795184003901,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7795184003901,nao_indexado_na_busca,100,7795184003901,,
cotodigital_ar,api,ean,1,7793360000294,7793360000294,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7793360000294,nao_indexado_na_busca,100,7793360000294,,
cotodigital_ar,api,ean,1,7793360000294,7793360000294,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7793360000294,nao_indexado_na_busca,100,7793360000294,,
cotodigital_ar,api,ean,1,7796613001437,7796613001437,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613001437,nao_indexado_na_busca,100,7796613001437,,
cotodigital_ar,api,ean,1,7796613001437,7796613001437,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613001437,nao_indexado_na_busca,100,7796613001437,,
cotodigital_ar,api,ean,1,7798132920398,7798132920398,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7798132920398,nao_indexado_na_busca,100,7798132920398,,
cotodigital_ar,api,ean,1,7798132920398,7798132920398,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7798132920398,nao_indexado_na_busca,100,7798132920398,,
cotodigital_ar,api,ean,1,7790790007022,7790790007022,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790790007022,nao_indexado_na_busca,100,7790790007022,,
cotodigital_ar,api,ean,1,7790790007022,7790790007022,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790790007022,nao_indexado_na_busca,100,7790790007022,,
cotodigital_ar,api,ean,1,7794000006188,7794000006188,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006188,nao_indexado_na_busca,100,7794000006188,,
cotodigital_ar,api,ean,1,7794000006188,7794000006188,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006188,nao_indexado_na_busca,100,7794000006188,,
cotodigital_ar,api,ean,1,7794000006164,7794000006164,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006164,nao_indexado_na_busca,100,7794000006164,,
cotodigital_ar,api,ean,1,7794000006164,7794000006164,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006164,nao_indexado_na_busca,100,7794000006164,,
cotodigital_ar,api,ean,1,7794000006058,7794000006058,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006058,nao_indexado_na_busca,100,7794000006058,,
cotodigital_ar,api,ean,1,7794000006058,7794000006058,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006058,nao_indexado_na_busca,100,7794000006058,,
cotodigital_ar,api,ean,1,7794000006096,7794000006096,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006096,nao_indexado_na_busca,100,7794000006096,,
cotodigital_ar,api,ean,1,7794000006096,7794000006096,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006096,nao_indexado_na_busca,100,7794000006096,,
cotodigital_ar,api,ean,1,7794000006065,7794000006065,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006065,nao_indexado_na_busca,100,7794000006065,,
cotodigital_ar,api,ean,1,7794000006065,7794000006065,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006065,nao_indexado_na_busca,100,7794000006065,,
cotodigital_ar,api,ean,1,7794000006072,7794000006072,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006072,nao_indexado_na_busca,100,7794000006072,,
cotodigital_ar,api,ean,1,7794000006072,7794000006072,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006072,nao_indexado_na_busca,100,7794000006072,,
cotodigital_ar,api,ean,1,7791866001357,7791866001357,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791866001357,nao_indexado_na_busca,100,7791866001357,,
cotodigital_ar,api,ean,1,7791866001357,7791866001357,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791866001357,nao_indexado_na_busca,100,7791866001357,,
cotodigital_ar,api,ean,1,7791866001197,7791866001197,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791866001197,nao_indexado_na_busca,100,7791866001197,,
cotodigital_ar,api,ean,1,7791866001197,7791866001197,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791866001197,nao_indexado_na_busca,100,7791866001197,,
cotodigital_ar,api,ean,1,7791866001364,7791866001364,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791866001364,nao_indexado_na_busca,100,7791866001364,,
cotodigital_ar,api,ean,1,7791866001364,7791866001364,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791866001364,nao_indexado_na_busca,100,7791866001364,,
cotodigital_ar,api,ean,1,7791866004211,7791866004211,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791866004211,nao_indexado_na_busca,100,7791866004211,,
cotodigital_ar,api,ean,1,7791866004211,7791866004211,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791866004211,nao_indexado_na_busca,100,7791866004211,,
cotodigital_ar,api,ean,1,7791866000510,7791866000510,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791866000510,nao_indexado_na_busca,100,7791866000510,,
cotodigital_ar,api,ean,1,7791866000510,7791866000510,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791866000510,nao_indexado_na_busca,100,7791866000510,,
cotodigital_ar,api,ean,1,7794000006478,7794000006478,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006478,nao_indexado_na_busca,100,7794000006478,,
cotodigital_ar,api,ean,1,7794000006478,7794000006478,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006478,nao_indexado_na_busca,100,7794000006478,,
cotodigital_ar,api,ean,1,7794000006485,7794000006485,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006485,nao_indexado_na_busca,100,7794000006485,,
cotodigital_ar,api,ean,1,7794000006485,7794000006485,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006485,nao_indexado_na_busca,100,7794000006485,,
cotodigital_ar,api,ean,1,7794000006324,7794000006324,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006324,nao_indexado_na_busca,100,7794000006324,,
cotodigital_ar,api,ean,1,7794000006324,7794000006324,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006324,nao_indexado_na_busca,100,7794000006324,,
cotodigital_ar,api,ean,1,7794000006027,7794000006027,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000006027,nao_indexado_na_busca,100,7794000006027,,
cotodigital_ar,api,ean,1,7791866001203,7791866001203,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791866001203,nao_indexado_na_busca,100,7791866001203,,
cotodigital_ar,api,ean,1,7791866001203,7791866001203,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791866001203,nao_indexado_na_busca,100,7791866001203,,
cotodigital_ar,api,ean,1,7794000006027,7794000006027,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000006027,nao_indexado_na_busca,100,7794000006027,,
cotodigital_ar,api,ean,1,7791866003276,7791866003276,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7791866003276,nao_indexado_na_busca,100,7791866003276,,
cotodigital_ar,api,ean,1,7791866003276,7791866003276,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7791866003276,nao_indexado_na_busca,100,7791866003276,,
cotodigital_ar,api,ean,1,7891000345481,7891000345481,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7891000345481,nao_indexado_na_busca,100,7891000345481,,
cotodigital_ar,api,ean,1,7891000345481,7891000345481,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7891000345481,nao_indexado_na_busca,100,7891000345481,,
cotodigital_ar,api,ean,1,7794000008557,7794000008557,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794000008557,nao_indexado_na_busca,100,7794000008557,,
cotodigital_ar,api,ean,1,7794000008557,7794000008557,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794000008557,nao_indexado_na_busca,100,7794000008557,,
cotodigital_ar,api,ean,1,7790790120257,7790790120257,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790790120257,nao_indexado_na_busca,100,7790790120257,,
cotodigital_ar,api,ean,1,7790790120257,7790790120257,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790790120257,nao_indexado_na_busca,100,7790790120257,,
cotodigital_ar,api,ean,1,7796613308543,7796613308543,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7796613308543,nao_indexado_na_busca,100,7796613308543,,
cotodigital_ar,api,ean,1,7796613308543,7796613308543,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7796613308543,nao_indexado_na_busca,100,7796613308543,,
cotodigital_ar,api,ean,1,7790070933638,7790070933638,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7790070933638,nao_indexado_na_busca,100,7790070933638,,
cotodigital_ar,api,ean,1,7790070933638,7790070933638,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7790070933638,nao_indexado_na_busca,100,7790070933638,,
cotodigital_ar,api,ean,1,7794520023214,7794520023214,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=7794520023214,nao_indexado_na_busca,100,7794520023214,,
cotodigital_ar,api,ean,1,7794520023214,7794520023214,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7794520023214,nao_indexado_na_busca,100,7794520023214,,
cotodigital_ar,api,ean,1,8445291098510,8445291098510,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=8445291098510,nao_indexado_na_busca,100,8445291098510,,
cotodigital_ar,api,ean,1,8445291082236,8445291082236,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=8445291082236,nao_indexado_na_busca,100,8445291082236,,
cotodigital_ar,api,ean,1,8445291082236,8445291082236,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=8445291082236,nao_indexado_na_busca,100,8445291082236,,
cotodigital_ar,api,ean,1,8445291098510,8445291098510,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=8445291098510,nao_indexado_na_busca,100,8445291098510,,
cotodigital_ar,api,ean,1,8445291082212,8445291082212,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=8445291082212,nao_indexado_na_busca,100,8445291082212,,
cotodigital_ar,api,ean,1,8445291082212,8445291082212,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=8445291082212,nao_indexado_na_busca,100,8445291082212,,
cotodigital_ar,api,ean,1,8445291082151,8445291082151,,,,https://www.cotodigital.com.ar/sitios/cdigi/browse/_/N-1z141we?Ntt=8445291082151,nao_indexado_na_busca,100,8445291082151,,
cotodigital_ar,api,ean,1,8445291082151,8445291082151,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=8445291082151,nao_indexado_na_busca,100,8445291082151,,
cotodigital_ar,api,ean,1,7613287488510,7613287488510,,,,https://www.cotodigital.com.ar/sitios/cdigi/categoria?_dyncharset=utf-8&Dy=1&Ntt=7613287488510,nao_indexado_na_busca,100,7613287488510,,
